5/2/17,"Trump, Putin Discuss Crises in Syria and on Korean Peninsula","President Donald Trump spoke by phone on Tuesday with Russian President Vladimir Putin, weeks after the U.S. leader described relations between Washington and Moscow as reaching an all-time low."
5/2/17,FacebookÕs Female Engineers Claim Gender Bias,"An analysis last year by a longtime engineer at Facebook found female engineers received 35% more rejections of their code than men, setting off an internal debate over gender bias. A later study rejected those findings."
5/2/17,Bipartisan Backlash on Drug Prices Prompts One Company to Cash Out,"Jeffrey Aronin hoped to eventually sell Marathon Pharmaceuticals for billions of dollars, but then the company said it would charge $89,000 a year for a muscular-dystrophy drug."
5/2/17,Trump Adviser Jared Kushner DidnÕt Disclose Startup Stake,"Jared Kushner, the presidentÕs son-in-law and senior adviser, didnÕt identify on his government financial disclosure form that he is currently a part-owner of a real-estate finance startup and has a number of loans from banks on properties he co-owns, according to securities filings."
5/2/17,It Took Investors Just Four Months To Pull Nearly $7 Billion From Hedge Fund Giant,"Investors pulled nearly $7 billion from Och-Ziff Capital Management Group, the largest publicly traded hedge-fund firm in the U.S., in the first four months of 2017, the latest sign of investor disillusionment with Wall StreetÕs most prominent money managers."
5/2/17,BaseballÕs Sluggers Fight Back Against the Shift,"With more teams using an infield shift, hitters are increasingly turning to the bunt to keep defenses honest."
5/2/17,Auto Makers Report Steep Sales Declines in April,"DetroitÕs auto makers signaled the U.S. auto industryÕs hot streak is rapidly cooling, reporting steep declines that include sluggish demand for the trucks and SUVs that have fueled record profits for domestic players."
5/2/17,"United, Other Airlines Warned by Lawmakers to Fix Customer Service",United Continental CEO Oscar Munoz and other airline executives were warned--fix customer service or face new regulations--in a House committee hearing as fallout from a passengerÕs forced removal from a flight continued.
5/2/17,Sources: Former Acting AG Yates to contradict administration about Flynn at hearing,"Former Acting Attorney General Sally Yates is prepared to testify before a Senate panel next week that she gave a forceful warning to the White House regarding then-National Security Advisor Michael Flynn nearly three weeks before he was fired, contradicting the administration's version of events, sources familiar with her account tell CNN."
5/2/17,"Trump, Putin speak amid ongoing tensions",President Donald Trump and Russian President Vladimir Putin spoke by phone Tuesday about the war in Syria for the first time since Trump ordered a missile strike against a Syrian regime air base last month.
5/2/17,Trump: I feel badly for Michael Flynn  - CNN Video,President Trump blames the Obama administration for the security clearance of Michael Flynn.
5/2/17,Trump blames Obama for vetting Flynn  - CNN Video,Trump came to the defense of his fired national security adviser Michael Flynn & blamed the Obama administration for renewing his security clearance.
5/2/17,"Clinton: 'If the election had been on October 27, I would be your president'","Hillary Clinton delivered her most forceful critique of President Donald Trump's 2016 victory on Tuesday, taking personal responsibility for her failed campaign but also pointed to the timing of a letter from FBI Director James Comey and Russian interference as factors."
5/2/17,Hillary Clinton just delivered a stunning indictment of the 2016 election -- and Donald Trump,"Hillary Clinton had kept a purposely low profile in the wake of her stunning 2016 defeat at the hands of President Donald Trump. Until Tuesday, that is."
5/2/17,USDA shifts Obama-era school lunch guidelines,"The USDA  will relax school meal standards for the forthcoming school year in three key areas: whole grains, salt and milk."
5/2/17,Trump's Army secretary nominee in jeopardy,"The nomination of President Donald Trump's Army secretary is in serious jeopardy, and he could be withdrawing as soon as this week, three sources familiar with the matter told CNN."
5/2/17,Ex-officer Michael Slager pleads guilty in death of Walter Scott,"In a deal with federal prosecutors, former South Carolina police officer Michael Slager admitted to using excessive force in the shooting death of Walter Scott."
5/2/17,Trump Abruptly Ends CBS Interview After Wiretap Question,The testy exchange was at odds with the image of competence and message discipline White House officials have labored to show over the past week.
5/2/17,Jimmy KimmelÕs Emotional Monologue: His New SonÕs Heart Condition,The host of ÒLive!Ó revealed that he was off last week because his wife had given birth to a son. Then he told a frightening story.
5/2/17,Police Account Changes in Killing of Texas 15-Year-Old,Jordan Edwards was shot late on Saturday when the police in a Dallas suburb were responding to a call reporting young people drinking.
5/2/17,TrumpÕs ÔVery FriendlyÕ Talk With Duterte Stuns Aides and Critics Alike,"The administration is bracing for an avalanche of criticism after the president embraced Rodrigo Duterte, who has led a deadly crackdown on drugs in the Philippines."
5/2/17,"Rihanna, Kendall Jenner, J.Lo and More Met Gala 2017 Looks",They donÕt call it the Oscars of the East Coast for nothing. See the celebrities who ascended the steps of the Met on Monday night Ñ and what they wore.
5/2/17,Everything You Need to Know About the Met Gala 2017,"The inside scoop on Òthe party of the year,Ó from how much it costs to who gets to go and why you should care."
5/2/17,"With Fox News in Tumult, Another Executive, Bill Shine, Is Ousted","The removal of a co-president, a holdover from the Roger Ailes era, continued a housecleaning prompted by a sexual harassment scandal."
5/2/17,Ivanka Trump Has the PresidentÕs Ear. HereÕs Her Agenda.,The first daughter has the presidentÕs trust and a widening portfolio. So what will she do with it?
5/2/17,Trump on the Civil War: ÔWhy Could That One Not Have Been Worked Out?Õ,"Could Andrew Jackson have stopped the war? Trump suggests so in an interview on SiriusXM. The seventh president, a slaveholder, died 16 years before the war began."
5/2/17,Trump raises prospect of government shutdown to leverage better budget for GOP in fall,The president also suggested changing the rules in the Senate to eliminate the legislative filibuster.
5/2/17,"While in White House, Trumps remained selling points for Ôvery specialÕ Philippines project",Video testimonials from the president and daughter Ivanka were featured on the website for Manila tower Ñ until this week.
5/2/17,GOP health-care push faces new obstacles as concerns about preexisting conditions grow,It is unclear when or even if the revamped House GOP plan will come to a vote.
5/2/17,Jon Tester could teach Democrats a lot about rural America Ñ if he can keep his Senate seat,"Part farmer, part D.C. insider, and fully vulnerable in 2018, the gentleman from Montana plows forward."
5/2/17,Hillary Clinton blames Russian hackers and FBIÕs Comey for 2016 election loss,The former Democratic nominee said she is now Ópart of the resistanceÓ to President Trump.
5/2/17,"An emotional Jimmy Kimmel discusses newborn sonÕs heart disease, makes passionate health-care plea","""No parent should ever have to decide if they can afford to save their child's life,"" Kimmel said tearfully on his show Monday night."
5/2/17,Trump and Putin discuss cease-fire in Syria in first conversation since U.S. airstrikes,The Kremlin said the two leaders are trying to meet at the Group of 20 summit in July.
5/2/17,Analysis | Why CNN refused to air TrumpÕs new ad targeting Ôfake newsÕ,"""The ad is false,Ó according to the network."
5/2/17,"Perspective | If you think Fox News is changing, Rupert MurdochÕs internal memo shows it isnÕt. At all.",Tainted culture endures in rise of Ailes enablers and single-minded devotion to profits.
5/2/17,A young photographer took this harrowing image of the Vietnam War. He didnÕt live to see it published.,Robert J. Ellison was a 23-year-old freelancer working for Newsweek magazine when he took unforgettable photos of the siege of Khe Sanh. He was killed days later.
5/2/17,Brexit: Theresa May says she'll be 'bloody difficult' to Juncker,Theresa May responds to claims she clashed with the EU Commission chief over Brexit.
5/2/17,Diane Abbott says she 'misspoke' on Labour's police policy,Diane Abbott insists she can be trusted after getting the cost wrong of Labour's policing pledge.
5/2/17,Madeleine McCann questioning shocked suspect,The man was quizzed over a UK police theory that the girl was taken in a burglary that went wrong.
5/2/17,Priory's care plan for anorexic teen Pippa McManus 'inadequate',"Pippa McManus, 15, stepped in front of a train five days after leaving The Priory hospital."
5/2/17,Six on trial over topless photos of Duchess of Cambridge,"Prince William says the clandestine way the images were taken in France was ""particularly shocking""."
5/2/17,FBI woman went to Syria to wed IS recruiter she investigated,The married linguist reportedly wed the jihadist six months after being assigned to investigate him.
5/2/17,Brexit leads first Evening Standard under George Osborne,Relations between the PM and EU lead the Evening Standard on the ex-chancellor's first day as editor.
5/2/17,Chechnya gay rights: Merkel urges Putin to intervene,"Germany's leader urges Russia to protect gay rights, amid reports of persecution in Chechnya."
5/2/17,Scottish surfer rescued after surviving 32 hours at sea,The dramatic moment a surfer is rescued after spending more than a day drifting at sea off the coast of Scotland.
5/2/17,Patient dies after 54 years in same Airdrie hospital,Ex-soldier James Morris is thought to have spent longer in a single NHS hospital than anyone else.
5/2/17,Greens not ruling out support for Government's 'Gonski 2.0',The Federal Government will have to rely on the Senate to secure its 10-year plan to end the school funding wars.
5/2/17,Where property prices are heading,Barring a major house price crash Ñ which would cause its own damage Ñ it looks unlikely 2017 will be the year for first home buyers. Maybe next year?
5/2/17,How a house packed with civilians became a death trap,Survivors and witnesses of a US airstrike that killed more than 100 civilians say the building they were living in was full of families.
5/2/17,"Trump, Putin discuss Syria, North Korea in 'constructive' phone call",Donald Trump and Vladimir Putin discuss how to resolve the situations in Syria and North Korea.
5/2/17,"Man dies, two injured in shooting at Keysborough",A man has died and two others are in hospital after a shooting in Melbourne's south-east.
5/2/17,NSW Premier calls for radical rethink of federal-state relations,"NSW Premier Gladys Berejiklian will call for a radical rethink of federal-state relations today, arguing that states need more freedom."
5/2/17,"Putin, FBI, misogyny cost me the election, Hillary Clinton says",Hillary Clinton says she was on the way to winning before Russian interference and questionable moves by the FBI influenced the outcome.
5/2/17,North Korea says US bomber flights signal pre-emptive nuclear strike,North Korea accuses the United States of pushing the Korean peninsula to the brink of nuclear war.
5/2/17,Implanted dissolving stent recalled after heart attack fears,Australian health authorities are recalling a heart device that dissolves in the body after research showed it was linked to elevated rates of heart attacks and blood clots.
5/2/17,Why Sydney FC v Melbourne Victory is still the A-League's biggest blue,"Ahead of their third grand final meeting, with the ledger locked at one apiece, Sydney FC and Melbourne Victory are set to show why they are the biggest grudge match in town."
5/2/17,Analysis | Hillary Clinton adds misogyny Ñ and more Ñ to the list of things she blames for her 2016 loss,Clinton says she takes Òabsolute personal responsibilityÓ for her loss. But she doesn't Ñ not really.
5/2/17,Trump raises prospect of government shutdown to leverage better budget for GOP in fall,The president also suggested changing the rules in the Senate to eliminate the legislative filibuster.
5/2/17,Apple's iPhone unit sales take a surprising fall,"The tech giant's revenue rises, though, because of ""robust"" demand for the pricier iPhone 7 Plus."
5/2/17,Former S.C. police officer pleads guilty in fatal shooting caught on video,"Michael Slager had faced state and local charges in the April 2015 shooting of Walter Scott, who was shot as he ran away from the officer."
5/2/17,Google's surging Chromebooks will test Microsoft's new Windows 10 S PCs,"Microsoft for years has been trying to tackle the growing threat of Google's Chrome OS, which is siphoning PC market share away from Windows."
5/2/17,Ivanka Trump Has the PresidentÕs Ear. HereÕs Her Agenda.,The first daughter has the presidentÕs trust and a widening portfolio. So what will she do with it?
5/2/17,South KoreaÕs likely next president warns the U.S. not to meddle in its democracy,But Moon Jae-in says he thinks ÒTrump is more reasonable than he is generally perceived.Ó
5/2/17,Trump and Putin Agree to Seek Syria Cease-Fire,"In their first conversation since last monthÕs rupture over Syria, President Trump said he would send a representative to Russian-sponsored talks."
5/2/17,FBI woman went to Syria to wed IS recruiter she investigated,The married linguist reportedly wed the jihadist six months after being assigned to investigate him.
5/2/17,Where is France's famed ÔRepublican FrontÕ in 2017?,"With an extremist candidate predicted to take as much as 40% of the vote, many are wondering where is the famed bipartisan opposition."
5/2/17,Brussels hoists gross Brexit ÔbillÕ to Û100bn,None
5/2/17,Donald TrumpÕs pluto-populism laid bare,None
5/2/17,Apple iPhone sales slightly shy of Wall St estimates,None
5/2/17,Trump urges shutdown to fix ÔmessÕ in Congress,None
5/2/17,Collapse forces Alitalia into administration,None
5/2/17,US business warns on impact of immigration limits,None
5/2/17,"After dinner, the knives come out",None
5/2/17,The US and UK put international arbitration on trial,None
5/2/17,The enigmatic loner suspected of Dortmund bus bombing,None
5/2/17,Aides deny Le Pen plagiarised Fillon speech,None
5/2/17,"Apple Sells Fewer iPhones in Last Quarter, Shares Slide","Apple Inc. reported falling iPhone sales in its fiscal second quarter, showing why itÕs urgent the company make significant upgrades to the next version of the flagship device to contend with rivals like Samsung Electronics Co."
5/2/17,Trump Tries to Save Face After Taking a Thumping on His First Budget Showdown,President Donald TrumpÕs first budget showdown with CongressÊwent so poorly heÕs already talking about a government shutdown in September and an end to the SenateÕs filibuster rule.
5/2/17,U.S. May Consider New Venezuela Sanctions as Crisis Deepens,The U.S. may consider new sanctions against Venezuela in response to President Nicolas MaduroÕs announcement that he will seek to rewrite his countryÕs constitution.
5/2/17,Hampton Creek CEO Fires Top Execs After Fundraising Struggles,"Hampton Creek Inc.Êhas struggled to line up funding, and its management is in turmoil."
5/2/17,Beef Prices Soar After Blizzard Clobbers Midwest,"Cattle futures extended a surge to a record and wholesale beef jumped to a 13-month high after a weekend blizzard hammered the Midwest, and a Kansas livestock group estimated the snowstorm may have killed thousands of animals, signaling tightening meat supplies."
5/2/17,Test of U.S. Defense Against North Korea Missiles Set This Month,"The Pentagon will attempt a new test by the end of this month of whether it can intercept an intercontinental ballistic missile like the ones North Korea is seeking to develop, according to the deputy director of the U.S. Missile Defense Agency."
5/2/17,Hillary Clinton Blames FBI and Russia for 2016 Loss,"""If the election were on Oct. 27, I would be your president,"" Hillary Clinton said on Tuesday."
5/2/17,Car Thefts Are Surging in Mexico and Police Can't Keep Up,"Auto-theft rates in Mexico are rising at the fastest pace ever, and authorities are getting worse at tracking down the stolen cars."
5/2/17,Apple CanÕt Ignore MicrosoftÕs Slick New Laptop,"AnÊexclusive look at the Surface Laptop, a $999 machine that boots up in seconds, weighs 2.76 pounds and runs a sportier version of Windows."
5/2/17,"Pay-TV Users Are Bailing Faster Than Ever, Clouding Media Stocks","U.S. cable and satellite-TV providers suffered their worst first quarter of subscriber losses in history, raising fresh concerns that cord-cutting will accelerate and drag down media stocks."
5/2/17,"Matteo Renzi is back in Italian politics, for now",Despite a convincing victory he faces a tough time in parliament
5/2/17,Emmanuel Macron would be the youngest leader in French history,"Leaders of western economies are getting younger, even as their populations age"
5/2/17,The politics of Jeremy CorbynÕs beard,Britons are getting hairier but still prefer their politicians clean shaven
5/2/17,The mysterious case of the missing prime minister,"With a big lead in the polls, the Conservatives are running a content-free campaign"
5/2/17,A polygamy trial in Canada tests the limits of conjugal freedom,The case illustrates the tension between religious freedom and human rights in democracies
5/2/17,Home-sharing sites are targeting business travellers,But some road warriors will always prefer the safe option of a hotel
5/2/17,"Apple Continues Its Comeback Campaign, but iPhone Worries Persist","Apple extended its rebound in the latest quarter with rising profit and revenue, but reported tepid iPhone demand that adds pressure on the technology giant to deliver a hit with its new 10th-anniversary handset later this year."
5/2/17,"GOP Losing Votes on Health Bill, Imperiling Its Chances","House Republican leaders are on the brink of losing too many GOP votes to pass their health-care bill, with influential Rep. Fred Upton the latest to say he couldnÕt support the measure in its current form."
5/2/17,"Trump, Putin Discuss Crises in Syria and on Korean Peninsula","President Donald Trump spoke by phone on Tuesday with Russian President Vladimir Putin, weeks after the U.S. leader described relations between Washington and Moscow as reaching an all-time low."
5/2/17,FacebookÕs Female Engineers Claim Gender Bias,"An analysis last year by a longtime engineer at Facebook found female engineers received 35% more rejections of their code than men, setting off an internal debate over gender bias. A later study rejected those findings."
5/2/17,Revolt Against Sky-High Drug Prices Prompts a Pioneer to Cash Out,"Jeffrey Aronin hoped to eventually sell Marathon Pharmaceuticals for billions of dollars, but then the company said it would charge $89,000 a year for a muscular-dystrophy drug."
5/2/17,Trump Adviser KushnerÕs Undisclosed Partners Include Goldman and Soros,"Jared Kushner, the presidentÕs son-in-law and senior adviser, is currently in business with Goldman Sachs Group Inc. and billionaires George Soros and Peter Thiel, according to people familiar with the matter and securities filings."
5/2/17,It Took Investors Just Four Months to Pull Nearly $7 Billion From Hedge Fund Giant,"Investors pulled nearly $7 billion from Och-Ziff Capital Management Group, the largest publicly traded hedge-fund firm in the U.S., in the first four months of 2017, the latest sign of investor disillusionment with Wall StreetÕs most prominent money managers."
5/2/17,Jay Clayton Confirmed as SEC Chairman,"The Senate approved President Donald TrumpÕs choice to lead the Securities and Exchange Commission, elevating a Wall Street lawyer who hopes to turn around the decline in the number of public companies."
5/2/17,"United, Other Airlines Warned by Lawmakers to Fix Customer Service",United Continental CEO Oscar Munoz and other airline executives were warned--fix customer service or face new regulations--in a House committee hearing as fallout from a passengerÕs forced removal from a flight continued.
5/2/17,Puerto Rico Creditors Sue Over Debt-Cutting Plans,Puerto Rico was besieged by creditor lawsuits Tuesday following the expiration of a key legal deadline in the renegotiation of its $73 billion mountain of debt.
5/2/17,Feds had eye on Dallas gunman before paramedic shooting,"The gunman who shot and injured a paramedic in Dallas before apparently killing himself was the subject of a federal investigation prior to Monday's shooting, the FBI said Tuesday."
5/2/17,Jane Goodall has some advice for Ivanka Trump,"Jane Goodall has some advice for Ivanka Trump, who included an inspirational quote from the primatologist and conservationist in her new book."
5/2/17,Girls Who Code founder to Ivanka Trump: Don't use my story,"Girls Who Code founder Reshma Saujani is hitting back at Ivanka Trump for using her story in her new book, ""Women Who Work: Rewriting the Rules for Success."""
5/2/17,Sources: Former Acting AG Yates to contradict administration about Flynn at hearing,"Former Acting Attorney General Sally Yates is prepared to testify before a Senate panel next week that she gave a forceful warning to the White House regarding then-National Security Advisor Michael Flynn nearly three weeks before he was fired, contradicting the administration's version of events, sources familiar with her account tell CNN."
5/2/17,Spicer ignores room full of reporters in WH - CNN Video,"After a White House press briefing by Budget Director Mick Mulvaney, reporters shout for Press Secretary Sean Spicer to return to the podium."
5/2/17,Trump Abruptly Ends CBS Interview After Wiretap Question,The testy exchange was at odds with the image of competence and message discipline White House officials have labored to show over the past week.
5/2/17,Jimmy KimmelÕs Emotional Monologue: His New SonÕs Heart Condition,The host of ÒLive!Ó revealed that he was off last week because his wife had given birth to a son. Then he told a frightening story.
5/2/17,Police Account Changes in Killing of Texas 15-Year-Old,Jordan Edwards was shot late on Saturday when the police in a Dallas suburb were responding to a call reporting young people drinking.
5/2/17,TrumpÕs ÔVery FriendlyÕ Talk With Duterte Stuns Aides and Critics Alike,"The administration is bracing for an avalanche of criticism after the president embraced Rodrigo Duterte, who has led a deadly crackdown on drugs in the Philippines."
5/2/17,"Rihanna, Kendall Jenner, J.Lo and More Met Gala 2017 Looks",They donÕt call it the Oscars of the East Coast for nothing. See the celebrities who ascended the steps of the Met on Monday night Ñ and what they wore.
5/2/17,Everything You Need to Know About the Met Gala 2017,"The inside scoop on Òthe party of the year,Ó from how much it costs to who gets to go and why you should care."
5/2/17,"With Fox News in Tumult, Another Executive, Bill Shine, Is Ousted","The removal of a co-president, a holdover from the Roger Ailes era, continued a housecleaning prompted by a sexual harassment scandal."
5/2/17,Trump on the Civil War: ÔWhy Could That One Not Have Been Worked Out?Õ,"Could Andrew Jackson have stopped the war? Trump suggests so in an interview on SiriusXM. The seventh president, a slaveholder, died 16 years before the war began."
5/2/17,Justice Department will not charge Baton Rouge officers in fatal shooting of Alton Sterling,The impending announcement has had the Louisiana city on edge.
5/2/17,Police officer who shot and killed Texas teen is fired,Police in suburban Dallas fired the officer Tuesday who shot and killed a black 15-year-old boy who was riding in a vehicle while leaving a house party.
5/2/17,GOP health-care push faces new obstacles as concerns about preexisting conditions grow,It is unclear when or even if the revamped House plan will come to a vote.
5/2/17,Trump sees a way forward: Shutting it down,He called for a government stoppage later this year and suggested the Senate filibuster may need to die.
5/2/17,NFL players fight pain with medical marijuana: ÔManaging it with pills was slowly killing meÕ,"Amid concerns about pro footballÕs overreliance on opioids and other painkillers, many see cannabis as an effective and safer alternative."
5/2/17,"While in White House, Trumps remained selling points for Ôvery specialÕ Philippines project",Video testimonials from the president and daughter Ivanka were featured on the website for a Manila tower Ñ until this week.
5/2/17,House Republicans just voted to change overtime rules for workers,Democrats and worker groups call the bill a 'false choice' between more money and more time off
5/2/17,Heritage Foundation board ousts president Jim DeMint,The firebrand former senator from South Carolina is blamed for Ôworsening management issues.Õ
5/2/17,Pelosi: Democratic candidates should not be forced to toe party line on abortion,"Social issues helped cost Democrats the White House, the House minority leader says."
5/2/17,Jon Tester could teach Democrats a lot about rural America Ñ if he can keep his Senate seat,"Part farmer, part D.C. insider, and fully vulnerable in 2018, the gentleman from Montana plows forward."
5/2/17,Brexit: Theresa May says she'll be 'bloody difficult' to Juncker,Theresa May responds to claims she clashed with the EU Commission chief over Brexit.
5/2/17,Diane Abbott says she 'misspoke' on Labour's police policy,Diane Abbott insists she can be trusted after getting the cost wrong of Labour's policing pledge.
5/2/17,Madeleine McCann questioning shocked suspect,The man was quizzed over a UK police theory that the girl was taken in a burglary that went wrong.
5/2/17,Priory's care plan for anorexic teen Pippa McManus 'inadequate',"Pippa McManus, 15, stepped in front of a train five days after leaving The Priory hospital."
5/2/17,Six on trial over topless photos of Duchess of Cambridge,"Prince William says the clandestine way the images were taken in France was ""particularly shocking""."
5/2/17,FBI woman went to Syria to wed IS recruiter she investigated,The married linguist reportedly wed the jihadist six months after being assigned to investigate him.
5/2/17,Brexit leads first Evening Standard under George Osborne,Relations between the PM and EU lead the Evening Standard on the ex-chancellor's first day as editor.
5/2/17,Aaron Lennon: Everton winger detained under Mental Health Act,"Everton winger Aaron Lennon is ""receiving care and treatment for a stress-related illness"" after being detained under the Mental Health Act by concerned police."
5/2/17,Town halls buy back Right to Buy homes,Housing charities blame a lack of investment in social housing.
5/2/17,Even experts are divided on where property prices are heading,Barring a major house price crash Ñ which would cause its own damage Ñ it looks unlikely 2017 will be the year for first home buyers. Maybe next year?
5/2/17,Greens not ruling out support for Government's 'Gonski 2.0',The Federal Government will have to rely on the Senate to secure its 10-year plan to end the school funding wars.
5/2/17,How a house packed with civilians became a death trap,Survivors and witnesses of a US airstrike that killed more than 100 civilians say the building they were living in was full of families.
5/2/17,"Trump, Putin discuss Syria, North Korea in 'constructive' phone call",Donald Trump and Vladimir Putin discuss how to resolve the situations in Syria and North Korea.
5/2/17,"Putin, FBI, misogyny cost me the election, Hillary Clinton says",Hillary Clinton says she was on the way to winning before Russian interference and questionable moves by the FBI influenced the outcome.
5/2/17,George Christensen has 'radical' surgery after reaching 176kg,"The outspoken Nationals MP has 85 per cent of his stomach removed, undergoing a sleeve gastrectomy."
5/2/17,Apple sold fewer iPhones this quarter but made more per device,A telling sign for the iPhone 8
5/2/17,Analysis | This one Clinton quote shows why her supporters hate the media,"In an interview on Tuesday, Clinton talked about the need for rural broadband. Somehow, some in the news media used that to accuse her of snobbery."
5/2/17,Outlook for Obamacare repeal turns bleak,House Republicans are increasingly pessimistic they can pass any bill.
5/2/17,"Hands on with the Surface Laptop: well, itÕs a laptop",Microsoft has built what many were hoping it would. We gave it a spin.
5/2/17,South KoreaÕs likely next president asks the U.S. to respect its democracy,But Moon Jae-in says he thinks ÒTrump is more reasonable than he is generally perceived.Ó
5/2/17,Trump and Putin discuss cease-fire in Syria in first conversation since U.S. airstrikes,The Kremlin said the two leaders are trying to meet at the Group of 20 summit in July.
5/2/17,Where is France's famed ÔRepublican FrontÕ in 2017?,"With an extremist candidate predicted to take as much as 40 percent of the vote, many are wondering where is the famed bipartisan opposition."
5/2/17,FBI translator secretly married Islamic State leader,"The FBI contractor secretly went to Syria where she married Denis Cuspert, but within a month she was trying to get back home."
5/2/17,Cook blames unexpected iPhone sales fall on leaks,
5/2/17,Donald TrumpÕs pluto-populism laid bare,
5/2/17,Brussels hoists gross Brexit ÔbillÕ to Û100bn,
5/2/17,Trump and Putin discuss moves towards Syria peace,
5/2/17,Collapse forces Alitalia into administration,
5/2/17,Twitter shares leap on live-streaming deals,
5/2/17,The US and UK put international arbitration on trial,
5/2/17,The CircleÕs dark tech vision already a reality,
5/2/17,Brave is the auditor that takes on Toshiba accounts,
5/2/17,Trump urges shutdown to fix ÔmessÕ in Congress,
5/2/17,"Trump, Putin Seek to Mend Fences Starting With Syria Cooperation",U.S. President Donald Trump andÊRussian President Vladimir Putin had what the White House called a Òvery goodÓ call during which they agreed to step up efforts to cooperate on Syria and the fight against terrorism.
5/2/17,Oil Traders Idled as China Refiner Stars Fall Foul of Smog Fight,"A little over a year ago, ChinaÕs fast-growing private fuel makers were the newly minted stars of the global oil market, importing crude from the worldÕs biggest producers and seeking to sell their products abroad in a threat to rivals across Asia."
5/2/17,"Apple Sells Fewer iPhones in Last Quarter, Shares Slide","Apple Inc. reported falling iPhone sales,Êhighlighting the need to deliver blockbuster new features in the next edition of the flagship device if the company is to fend off rivals like Samsung Electronics Co."
5/2/17,Microsoft Presents $999 Laptop in Hardware Push to Rival MacBook,"Microsoft Corp. introduced its first true laptop, a $999 device running a souped-up version of Windows software thatÕs aimed at college students and represents the companyÕs latest bid to become a player in hardware to rival Apple Inc."
5/2/17,Hampton Creek CEO Fires Top Execs After Fundraising Struggles,"Hampton Creek Inc.Êhas struggled to line up funding, and its management is in turmoil."
5/2/17,"Giuliani, Mukasey Seen as 'Disingenuous' by Sanctions Case Judge","Former New York Mayor Rudy Giuliani and former Attorney General Michael Mukasey were described by a U.S. judge as ""surprisingly disingenuous"" for downplaying IranÕs alleged role in the indictment of a Turkish businessman charged with sanctions violations."
5/2/17,Beef Prices Soar After Blizzard Clobbers Midwest,"Cattle futures extended a surge to a record and wholesale beef jumped to a 13-month high after a weekend blizzard hammered the Midwest, and a Kansas livestock group estimated the snowstorm may have killed thousands of animals, signaling tightening meat supplies."
5/2/17,Hillary Clinton Blames FBI and Russia for 2016 Loss,"""If the election were on Oct. 27, I would be your president,"" Hillary Clinton said on Tuesday."
5/2/17,Apple CanÕt Ignore MicrosoftÕs Slick New Laptop,"AnÊexclusive look at the Surface Laptop, a $999 machine that boots up in seconds, weighs 2.76 pounds and runs a sportier version of Windows."
5/2/17,Car Thefts Are Surging in Mexico and Police Can't Keep Up,"Auto-theft rates in Mexico are rising at the fastest pace ever, and authorities are getting worse at tracking down the stolen cars."
5/2/17,"Matteo Renzi is back in Italian politics, for now",Despite a convincing victory he faces a tough time in parliament
5/2/17,Emmanuel Macron would be the youngest leader in French history,"Leaders of western economies are getting younger, even as their populations age"
5/2/17,The politics of Jeremy CorbynÕs beard,Britons are getting hairier but still prefer their politicians clean shaven
5/2/17,The mysterious case of the missing prime minister,"With a big lead in the polls, the Conservatives are running a content-free campaign"
5/2/17,A polygamy trial in Canada tests the limits of conjugal freedom,The case illustrates the tension between religious freedom and human rights in democracies
5/2/17,Home-sharing sites are targeting business travellers,But some road warriors will always prefer the safe option of a hotel
5/2/17,"Apple Continues Its Comeback Campaign, but iPhone Worries Persist","Apple extended its rebound in the latest quarter with rising profit and revenue, but reported tepid iPhone demand that adds pressure on the technology giant to deliver a hit with its new 10th-anniversary handset later this year."
5/2/17,"GOP Losing Votes on Health Bill, Imperiling Its Chances","House Republican leaders are on the brink of losing too many GOP votes to pass their health-care bill, with influential Rep. Fred Upton the latest to say he couldn‰ó»t support the measure in its current form."
5/2/17,"Trump, Putin Discuss Crises in Syria and on Korean Peninsula","President Donald Trump spoke by phone on Tuesday with Russian President Vladimir Putin, weeks after the U.S. leader described relations between Washington and Moscow as reaching an all-time low."
5/2/17,Facebook‰ó»s Female Engineers Claim Gender Bias,"An analysis last year by a longtime engineer at Facebook found female engineers received 35% more rejections of their code than men, setting off an internal debate over gender bias. A later study rejected those findings."
5/2/17,Revolt Against Sky-High Drug Prices Prompts a Pioneer to Cash Out,"Jeffrey Aronin hoped to eventually sell Marathon Pharmaceuticals for billions of dollars, but then the company said it would charge $89,000 a year for a muscular-dystrophy drug."
5/2/17,Trump Adviser Kushner‰ó»s Undisclosed Partners Include Goldman and Soros,"Jared Kushner, the president‰ó»s son-in-law and senior adviser, is currently in business with Goldman Sachs Group Inc. and billionaires George Soros and Peter Thiel, according to people familiar with the matter and securities filings."
5/2/17,It Took Investors Just Four Months to Pull Nearly $7 Billion From Hedge Fund Giant,"Investors pulled nearly $7 billion from Och-Ziff Capital Management Group, the largest publicly traded hedge-fund firm in the U.S., in the first four months of 2017, the latest sign of investor disillusionment with Wall Street‰ó»s most prominent money managers."
5/2/17,Jay Clayton Confirmed as SEC Chairman,"The Senate approved President Donald Trump‰ó»s choice to lead the Securities and Exchange Commission, elevating a Wall Street lawyer who hopes to turn around the decline in the number of public companies."
5/2/17,"United, Other Airlines Warned by Lawmakers to Fix Customer Service",United Continental CEO Oscar Munoz and other airline executives were warned--fix customer service or face new regulations--in a House committee hearing as fallout from a passenger‰ó»s forced removal from a flight continued.
